row_id,delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delayed,delivery_status,delivery_rating,delivery_cost,delivery_time_hours_clean,expected_time_hours_clean
5058,5058.0,amazon logistics,pharmacy,bike,same day,south,clear,297.1,23.0,yes,delayed,3,1632.7206,8.0,8.0
5059,5059.0,ekart,documents,bike,two day,east,rainy,283.5,8.28,no,delivered,5,1442.34,9.0,16.0
5060,5060.0,shadowfax,pharmacy,ev van,same day,east,stormy,190.5,5.41,yes,delayed,3,1068.73,11.0,8.0
5061,5061.0,fedex,groceries,truck,two day,north,cold,134.6,13.97,no,delivered,4,714.91,3.0,16.0
5062,5062.0,shadowfax,fragile items,ev bike,standard,north,stormy,110.6,34.6,no,delivered,4,656.8,9.0,24.0
5063,5063.0,shadowfax,fragile items,bike,same day,west,stormy,83.7,24.68,yes,delayed,3,592.54,10.0,8.0
5064,5064.0,shadowfax,furniture,bike,express,north,hot,26.6,25.96,no,delivered,4,260.88,1.0,2.0
5065,5065.0,fedex,cosmetics,truck,two day,south,hot,63.7,20.81,no,delivered,4,380.93,1.0,16.0
5066,5066.0,xpressbees,clothing,ev bike,same day,central,hot,168.0,36.68,no,delivered,5,1050.04,4.0,8.0
5067,5067.0,fedex,automobile parts,van,same day,south,rainy,82.3,44.81,no,delivered,3,645.93,6.0,8.0
5068,5068.0,delhivery,clothing,bike,two day,north,rainy,217.9,26.5,no,delivered,5,1169.0,9.0,16.0
5069,5069.0,delhivery,fragile items,van,same day,east,hot,230.6,47.33,no,delivered,4,1394.99,6.0,8.0
5070,5070.0,ecom express,fragile items,truck,same day,east,clear,143.5,12.68,yes,delayed,2,855.54,8.0,8.0
5071,5071.0,ecom express,clothing,scooter,same day,north,hot,271.8,34.66,yes,delayed,2,1562.98,8.0,8.0
5072,5072.0,shadowfax,electronics,scooter,standard,east,cold,244.8,46.61,no,delivered,4,1363.83,8.0,24.0
5073,5073.0,blue dart,cosmetics,ev bike,same day,central,stormy,24.3,48.02,no,delivered,4,365.56,5.0,8.0
5074,5074.0,amazon logistics,fragile items,scooter,express,central,hot,240.9,4.41,no,delivered,3,1267.73,6.0,6.0
5075,5075.0,blue dart,cosmetics,bike,standard,north,stormy,249.1,29.28,no,delivered,4,1333.34,11.0,24.0
5076,5076.0,dhl,electronics,truck,express,west,foggy,104.6,5.49,yes,failed,1,589.47,6.0,4.0
5077,5077.0,ekart,pharmacy,bike,express,west,rainy,148.4,15.29,yes,failed,1,837.87,8.0,4.0
5078,5078.0,delhivery,groceries,van,express,west,stormy,22.0,32.15,yes,delayed,2,256.45,4.0,2.0
5079,5079.0,amazon logistics,automobile parts,truck,express,west,cold,80.5,49.17,no,delivered,4,600.01,3.0,3.0
5080,5080.0,fedex,fragile items,bike,two day,west,hot,285.5,43.97,no,delivered,5,1559.41,7.0,16.0
5081,5081.0,ekart,fragile items,truck,two day,central,foggy,280.0,19.85,no,delivered,4,1459.55,9.0,16.0
5082,5082.0,fedex,groceries,ev bike,standard,south,clear,205.2,16.52,no,delivered,4,1075.56,6.0,24.0
5083,5083.0,delhivery,documents,ev van,express,north,cold,6.5,29.94,yes,delayed,2,172.32,2.0,2.0
5084,5084.0,dhl,fragile items,scooter,express,south,clear,8.2,1.34,no,delivered,5,95.6674,0.0,2.0
5085,5085.0,fedex,clothing,scooter,two day,north,rainy,178.9,34.59,no,delivered,4,998.27,11.0,16.0
5086,5086.0,dhl,electronics,truck,express,north,stormy,69.8,4.56,yes,delayed,2,412.68,5.0,3.0
5087,5087.0,amazon logistics,electronics,truck,same day,north,cold,195.9,2.03,no,delivered,5,1085.59,4.0,8.0
5088,5088.0,ekart,furniture,truck,standard,east,clear,29.7,12.75,no,delivered,5,186.75,1.0,24.0
5089,5089.0,blue dart,electronics,scooter,same day,central,rainy,296.3,12.93,yes,delayed,2,1620.29,16.0,8.0
5090,5090.0,fedex,pharmacy,bike,express,north,cold,35.3,37.67,yes,failed,1,339.51,2.0,2.0
5091,5091.0,amazon logistics,clothing,bike,two day,west,clear,101.7,35.2,no,delivered,5,614.1,5.0,16.0
5092,5092.0,dhl,automobile parts,ev van,standard,central,rainy,30.2,3.36,no,delivered,4,161.08,4.0,24.0
5093,5093.0,delhivery,groceries,van,express,east,clear,115.8,19.84,no,delivered,4,688.52,2.0,4.0
5094,5094.0,ecom express,electronics,van,two day,north,hot,101.6,33.11,no,delivered,4,607.33,5.0,16.0
5095,5095.0,dhl,cosmetics,truck,standard,west,rainy,194.1,7.96,no,delivered,4,994.38,6.0,24.0
5096,5096.0,blue dart,groceries,scooter,express,south,hot,257.9,29.19,yes,delayed,3,1427.07,8.0,7.0
5097,5097.0,shadowfax,documents,van,express,north,clear,243.3,22.89,yes,delayed,3,1335.17,10.0,6.0
5098,5098.0,ekart,pharmacy,van,same day,east,clear,220.1,27.77,yes,delayed,2,1283.81,8.0,8.0
5099,5099.0,ecom express,automobile parts,bike,standard,north,clear,297.1,47.27,no,delivered,5,1632.7206,7.0,24.0
5100,5100.0,ekart,automobile parts,truck,same day,south,clear,14.0,29.44,no,delivered,3,258.32,1.0,8.0
5101,5101.0,fedex,groceries,scooter,two day,west,clear,237.1,47.09,no,delivered,3,1326.77,7.0,16.0
5102,5102.0,fedex,fragile items,bike,express,north,rainy,40.0,3.61,yes,delayed,2,260.83,7.0,2.0
5103,5103.0,ekart,clothing,truck,standard,east,cold,182.8,42.84,no,delivered,4,1042.52,5.0,24.0
5104,5104.0,fedex,fragile items,scooter,express,central,stormy,243.5,14.58,yes,delayed,2,1311.24,12.0,6.0
5105,5105.0,delhivery,automobile parts,ev bike,same day,south,hot,198.8,16.93,yes,delayed,3,1144.79,8.0,8.0
5106,5106.0,shadowfax,furniture,truck,same day,south,clear,35.3,8.04,no,delivered,5,300.62,3.0,8.0
5107,5107.0,xpressbees,furniture,bike,same day,west,cold,56.0,18.69,no,delivered,4,436.07,3.0,8.0
5108,5108.0,ecom express,pharmacy,ev bike,two day,west,cold,266.2,26.91,no,delivered,4,1411.73,8.0,16.0
5109,5109.0,ekart,electronics,bike,two day,east,stormy,273.3,33.15,no,delivered,5,1465.95,15.0,16.0
5110,5110.0,ekart,fragile items,scooter,express,west,hot,224.2,22.27,yes,delayed,2,1237.81,6.0,6.0
5111,5111.0,fedex,cosmetics,ev bike,two day,west,foggy,88.8,48.14,no,delivered,4,588.42,4.0,16.0
5112,5112.0,xpressbees,fragile items,van,express,south,rainy,75.9,30.66,yes,delayed,3,521.48,7.0,3.0
5113,5113.0,ecom express,clothing,van,standard,central,cold,22.6,13.72,no,delivered,5,154.16,2.0,24.0
5114,5114.0,delhivery,fragile items,scooter,same day,south,clear,140.9,32.49,no,delivered,5,901.97,3.0,8.0
5115,5115.0,ekart,groceries,van,two day,west,foggy,119.0,36.83,no,delivered,5,705.49,4.0,16.0
5116,5116.0,ekart,fragile items,scooter,express,east,clear,74.3,2.0,yes,delayed,2,427.5,4.0,3.0
5117,5117.0,ekart,automobile parts,ev van,same day,east,rainy,195.4,37.28,yes,delayed,2,1188.84,9.0,8.0
5118,5118.0,fedex,fragile items,ev bike,same day,central,hot,62.9,3.08,no,delivered,3,423.74,3.0,8.0
5119,5119.0,amazon logistics,automobile parts,ev van,two day,central,hot,27.6,25.45,no,delivered,4,214.35,2.0,16.0
5120,5120.0,delhivery,clothing,van,standard,west,cold,130.3,0.67,no,delivered,5,652.4,2.0,24.0
5121,5121.0,amazon logistics,documents,ev van,standard,east,hot,218.4,8.03,no,delivered,4,1116.09,6.0,24.0
5122,5122.0,shadowfax,documents,scooter,express,south,stormy,56.0,30.31,yes,delayed,2,420.93,8.0,3.0
5123,5123.0,shadowfax,furniture,scooter,standard,west,cold,176.8,19.62,no,delivered,4,942.86,4.0,24.0
5124,5124.0,xpressbees,automobile parts,scooter,two day,north,stormy,27.1,12.17,no,delivered,5,172.01,6.0,16.0
5125,5125.0,blue dart,cosmetics,truck,same day,north,stormy,81.3,10.64,yes,failed,1,538.42,10.0,8.0
5126,5126.0,xpressbees,furniture,truck,same day,west,foggy,250.6,44.52,yes,failed,2,1486.56,8.0,8.0
5127,5127.0,ekart,fragile items,bike,same day,south,rainy,44.9,28.91,no,delivered,5,411.23,6.0,8.0
5128,5128.0,fedex,clothing,truck,express,east,hot,200.2,40.75,yes,delayed,3,1173.25,6.0,6.0
5129,5129.0,xpressbees,pharmacy,ev van,standard,central,cold,5.3,30.51,no,delivered,4,118.03,0.0,24.0
5130,5130.0,shadowfax,furniture,van,two day,south,cold,165.1,5.53,no,delivered,3,842.09,4.0,16.0
5131,5131.0,ekart,clothing,ev bike,express,east,hot,73.5,31.15,yes,delayed,3,510.95,3.0,3.0
5132,5132.0,dhl,pharmacy,truck,express,west,rainy,67.5,15.26,yes,delayed,2,433.28,7.0,3.0
5133,5133.0,fedex,fragile items,ev van,express,west,hot,151.8,33.77,yes,delayed,2,910.31,5.0,5.0
5134,5134.0,delhivery,fragile items,truck,express,central,cold,296.3,25.96,yes,delayed,2,1609.38,9.0,7.0
5135,5135.0,xpressbees,fragile items,van,two day,south,foggy,71.1,48.07,no,delivered,5,499.71,3.0,16.0
5136,5136.0,delhivery,fragile items,bike,standard,central,rainy,166.0,24.69,no,delivered,5,904.07,8.0,24.0
5137,5137.0,fedex,furniture,ev bike,standard,south,stormy,114.4,42.5,no,delivered,5,699.5,6.0,24.0
5138,5138.0,shadowfax,electronics,van,standard,west,rainy,208.8,4.48,no,delivered,5,1057.44,12.0,24.0
5139,5139.0,delhivery,automobile parts,ev van,same day,north,cold,279.0,6.79,yes,delayed,2,1515.37,8.0,8.0
5140,5140.0,ecom express,furniture,scooter,standard,central,cold,127.3,7.57,no,delivered,5,659.21,5.0,24.0
5141,5141.0,dhl,pharmacy,van,two day,west,stormy,272.7,44.29,no,delivered,5,1496.37,12.0,16.0
5142,5142.0,delhivery,electronics,ev bike,same day,south,stormy,275.1,8.98,yes,failed,1,1502.44,14.0,8.0
5143,5143.0,shadowfax,fragile items,bike,same day,central,rainy,261.6,47.06,yes,delayed,2,1549.18,13.0,8.0
5144,5144.0,shadowfax,fragile items,scooter,express,north,clear,75.1,38.22,no,delivered,3,540.16,3.0,3.0
5145,5145.0,shadowfax,automobile parts,ev bike,express,south,clear,210.7,17.91,no,delivered,4,1157.23,4.0,6.0
5146,5146.0,xpressbees,clothing,scooter,two day,east,clear,102.2,37.68,no,delivered,5,624.04,3.0,16.0
5147,5147.0,fedex,fragile items,ev van,two day,west,foggy,57.6,24.15,no,delivered,4,360.45,4.0,16.0
5148,5148.0,amazon logistics,pharmacy,truck,standard,west,rainy,139.0,20.59,no,delivered,5,756.77,7.0,24.0
5149,5149.0,dhl,clothing,ev bike,express,north,foggy,144.9,43.87,yes,delayed,3,906.11,6.0,4.0
5150,5150.0,fedex,pharmacy,truck,standard,central,rainy,194.3,6.93,no,delivered,5,992.29,9.0,24.0
5151,5151.0,blue dart,furniture,bike,express,north,hot,97.0,8.0,no,delivered,4,559.0,3.0,3.0
5152,5152.0,shadowfax,pharmacy,ev bike,same day,central,cold,25.0,11.42,no,delivered,3,259.26,3.0,8.0
5153,5153.0,ekart,electronics,van,standard,east,clear,87.6,33.23,no,delivered,3,537.69,3.0,24.0
5154,5154.0,xpressbees,pharmacy,van,standard,east,hot,245.7,17.74,no,delivered,4,1281.72,6.0,24.0
5155,5155.0,amazon logistics,cosmetics,ev bike,express,south,cold,259.2,39.03,yes,delayed,3,1463.09,8.0,7.0
5156,5156.0,amazon logistics,cosmetics,scooter,same day,south,foggy,21.8,9.03,no,delivered,4,236.09,4.0,8.0
5157,5157.0,ecom express,cosmetics,van,same day,east,stormy,61.7,34.73,no,delivered,5,512.69,6.0,8.0
5158,5158.0,blue dart,pharmacy,truck,standard,south,hot,18.9,49.02,no,delivered,5,241.56,2.0,24.0
5159,5159.0,blue dart,cosmetics,truck,same day,central,stormy,150.4,47.88,yes,delayed,2,995.64,8.0,8.0
5160,5160.0,ecom express,electronics,ev bike,standard,west,rainy,52.8,39.47,no,delivered,4,382.41,4.0,24.0
5161,5161.0,dhl,fragile items,bike,express,east,rainy,233.7,21.48,yes,failed,1,1282.94,14.0,6.0
5162,5162.0,delhivery,groceries,ev van,same day,west,clear,246.8,2.8,no,delivered,4,1342.4,7.0,8.0
5163,5163.0,ekart,furniture,truck,standard,north,hot,149.8,33.11,no,delivered,5,848.33,5.0,24.0
5164,5164.0,amazon logistics,furniture,truck,same day,west,foggy,140.1,0.67,yes,failed,1,801.61,9.0,8.0
5165,5165.0,dhl,automobile parts,ev van,standard,north,cold,161.4,38.89,no,delivered,4,923.67,4.0,24.0
5166,5166.0,delhivery,documents,van,standard,north,foggy,72.7,15.26,no,delivered,5,409.28,6.0,24.0
5167,5167.0,xpressbees,groceries,bike,same day,west,stormy,208.1,43.6,yes,delayed,2,1271.3,9.0,8.0
5168,5168.0,blue dart,cosmetics,bike,express,east,clear,203.2,15.27,yes,delayed,2,1111.81,6.0,6.0
5169,5169.0,dhl,pharmacy,ev van,express,north,clear,43.7,30.16,no,delivered,5,358.98,2.0,2.0
5170,5170.0,delhivery,documents,ev van,express,north,stormy,92.8,0.91,yes,delayed,2,516.73,7.0,3.0
5171,5171.0,shadowfax,groceries,bike,same day,west,hot,143.7,44.21,no,delivered,4,951.13,4.0,8.0
5172,5172.0,fedex,fragile items,ev bike,standard,east,foggy,273.5,40.49,no,delivered,5,1488.97,12.0,24.0
5173,5173.0,amazon logistics,fragile items,truck,standard,south,stormy,49.7,28.36,no,delivered,3,333.58,5.0,24.0
5174,5174.0,dhl,clothing,bike,two day,south,rainy,22.7,4.98,no,delivered,4,128.44,7.0,16.0
5175,5175.0,blue dart,groceries,ev bike,express,west,hot,40.8,34.11,yes,failed,1,356.33,3.0,2.0
5176,5176.0,blue dart,cosmetics,van,same day,central,stormy,71.1,40.48,yes,failed,1,576.94,9.0,8.0
5177,5177.0,blue dart,clothing,scooter,standard,central,cold,183.5,43.5,no,delivered,4,1048.0,5.0,24.0
5178,5178.0,fedex,clothing,truck,standard,central,hot,10.2,31.56,no,delivered,4,145.68,0.0,24.0
5179,5179.0,delhivery,clothing,ev van,two day,south,cold,11.1,11.96,no,delivered,5,95.6674,2.0,16.0
5180,5180.0,dhl,furniture,scooter,express,west,cold,266.9,48.05,no,delivered,5,1528.65,6.0,7.0
5181,5181.0,amazon logistics,furniture,truck,express,south,foggy,36.6,27.58,yes,delayed,2,315.74,3.0,2.0
5182,5182.0,xpressbees,documents,ev bike,standard,north,cold,99.0,4.48,no,delivered,4,508.44,6.0,24.0
5183,5183.0,shadowfax,clothing,truck,express,north,foggy,108.8,47.92,yes,delayed,2,737.76,5.0,4.0
5184,5184.0,ecom express,pharmacy,truck,standard,east,clear,238.6,46.1,no,delivered,4,1331.3,9.0,24.0
5185,5185.0,amazon logistics,fragile items,ev bike,two day,south,cold,273.7,12.57,no,delivered,5,1406.21,7.0,16.0
5186,5186.0,shadowfax,clothing,scooter,two day,north,clear,231.7,1.32,no,delivered,4,1162.46,6.0,16.0
5187,5187.0,amazon logistics,pharmacy,bike,standard,west,clear,150.9,10.02,no,delivered,4,784.56,6.0,24.0
5188,5188.0,blue dart,fragile items,ev van,standard,north,stormy,162.9,27.75,no,delivered,5,897.75,11.0,24.0
5189,5189.0,amazon logistics,pharmacy,scooter,same day,central,hot,132.1,1.28,no,delivered,5,764.34,5.0,8.0
5190,5190.0,ekart,pharmacy,ev van,two day,east,foggy,294.1,48.68,no,delivered,4,1616.54,9.0,16.0
5191,5191.0,xpressbees,clothing,scooter,express,south,stormy,288.3,8.5,yes,delayed,3,1517.0,15.0,7.0
5192,5192.0,ecom express,automobile parts,scooter,two day,south,cold,228.5,47.07,no,delivered,5,1283.71,6.0,16.0
5193,5193.0,fedex,automobile parts,bike,standard,west,stormy,264.4,37.82,no,delivered,4,1435.46,14.0,24.0
5194,5194.0,delhivery,cosmetics,van,same day,central,hot,166.9,49.18,no,delivered,5,1082.04,6.0,8.0
5195,5195.0,dhl,automobile parts,ev van,two day,south,stormy,169.3,3.57,no,delivered,4,857.21,11.0,16.0
5196,5196.0,dhl,pharmacy,ev van,express,central,stormy,223.7,4.82,yes,delayed,3,1182.96,8.0,6.0
5197,5197.0,ecom express,pharmacy,scooter,same day,central,stormy,105.9,47.36,no,delivered,4,771.58,7.0,8.0
5198,5198.0,ecom express,fragile items,van,express,central,cold,198.8,1.63,yes,delayed,2,1048.89,9.0,5.0
5199,5199.0,shadowfax,electronics,ev bike,two day,west,foggy,127.4,10.66,no,delivered,4,668.98,6.0,16.0
5200,5200.0,ecom express,clothing,ev van,two day,north,foggy,276.6,10.56,no,delivered,5,1414.68,8.0,16.0
5201,5201.0,dhl,clothing,truck,two day,south,hot,107.4,26.38,no,delivered,4,616.14,4.0,16.0
5202,5202.0,dhl,pharmacy,scooter,two day,east,stormy,191.2,42.08,no,delivered,3,1082.24,10.0,16.0
5203,5203.0,amazon logistics,documents,van,standard,west,clear,6.9,35.53,no,delivered,4,141.09,2.0,24.0
5204,5204.0,xpressbees,groceries,ev bike,same day,north,hot,175.0,13.96,no,delivered,4,1016.88,4.0,8.0
5205,5205.0,fedex,furniture,bike,same day,east,clear,232.9,25.53,no,delivered,4,1341.09,7.0,8.0
5206,5206.0,fedex,cosmetics,truck,standard,west,stormy,250.1,39.62,no,delivered,3,1369.36,12.0,24.0
5207,5207.0,xpressbees,furniture,ev bike,two day,north,rainy,263.4,6.44,no,delivered,5,1336.32,7.0,16.0
5208,5208.0,xpressbees,electronics,van,standard,east,rainy,152.0,10.19,no,delivered,4,790.57,6.0,24.0
5209,5209.0,fedex,cosmetics,truck,express,east,stormy,176.4,14.41,yes,delayed,2,975.23,8.0,5.0
5210,5210.0,delhivery,groceries,ev bike,standard,east,clear,96.1,26.05,no,delivered,5,558.65,3.0,24.0
5211,5211.0,delhivery,clothing,truck,two day,west,foggy,286.1,48.78,no,delivered,5,1576.84,10.0,16.0
5212,5212.0,blue dart,pharmacy,bike,standard,north,clear,190.1,48.75,no,delivered,3,1096.75,9.0,24.0
5213,5213.0,fedex,documents,truck,same day,west,clear,77.6,41.82,no,delivered,3,613.46,2.0,8.0
5214,5214.0,shadowfax,furniture,scooter,same day,north,foggy,267.7,11.46,no,delivered,5,1472.88,7.0,8.0
5215,5215.0,amazon logistics,automobile parts,ev bike,standard,west,stormy,191.5,49.52,no,delivered,4,1106.69,10.0,24.0
5216,5216.0,ekart,documents,scooter,two day,south,hot,205.7,35.77,no,delivered,5,1135.81,7.0,16.0
5217,5217.0,amazon logistics,fragile items,ev van,standard,east,cold,38.8,49.52,no,delivered,5,342.77,3.0,24.0
5218,5218.0,shadowfax,furniture,bike,same day,south,rainy,7.2,48.61,no,delivered,5,281.83,4.0,8.0
5219,5219.0,delhivery,automobile parts,ev van,standard,central,foggy,176.7,17.67,no,delivered,3,936.51,8.0,24.0
5220,5220.0,dhl,fragile items,bike,same day,north,cold,51.3,1.77,no,delivered,5,361.81,1.0,8.0
5221,5221.0,ekart,fragile items,ev bike,standard,east,rainy,206.8,31.49,no,delivered,5,1128.47,9.0,24.0
5222,5222.0,amazon logistics,clothing,van,same day,central,stormy,181.6,47.21,no,delivered,4,1149.63,6.0,8.0
5223,5223.0,ecom express,fragile items,scooter,same day,south,hot,98.5,2.22,no,delivered,4,599.16,4.0,8.0
5224,5224.0,amazon logistics,groceries,scooter,same day,north,foggy,131.4,28.41,yes,delayed,3,842.23,8.0,8.0
5225,5225.0,fedex,automobile parts,bike,two day,south,cold,249.0,8.38,no,delivered,4,1270.14,10.0,16.0
5226,5226.0,fedex,automobile parts,bike,express,south,rainy,204.3,20.23,yes,delayed,3,1132.19,10.0,6.0
5227,5227.0,ekart,pharmacy,van,two day,north,clear,93.7,35.03,no,delivered,5,573.59,2.0,16.0
5228,5228.0,xpressbees,automobile parts,bike,two day,central,clear,151.0,3.6,no,delivered,3,765.8,5.0,16.0
5229,5229.0,delhivery,furniture,ev van,express,central,stormy,136.8,48.47,yes,delayed,3,879.41,9.0,4.0
5230,5230.0,ekart,electronics,ev bike,express,central,stormy,15.4,5.88,yes,delayed,3,144.64,7.0,2.0
5231,5231.0,blue dart,fragile items,van,same day,east,stormy,108.2,18.86,no,delivered,5,697.58,7.0,8.0
5232,5232.0,fedex,furniture,bike,two day,south,foggy,37.5,21.8,no,delivered,5,252.9,4.0,16.0
5233,5233.0,ekart,electronics,ev van,standard,central,foggy,52.0,9.69,no,delivered,5,289.07,3.0,24.0
5234,5234.0,blue dart,electronics,ev bike,standard,central,cold,101.8,8.9,no,delivered,4,535.7,5.0,24.0
5235,5235.0,dhl,cosmetics,scooter,standard,west,foggy,297.1,5.67,no,delivered,5,1510.51,11.0,24.0
5236,5236.0,amazon logistics,automobile parts,bike,same day,north,hot,178.9,36.79,no,delivered,5,1104.87,3.0,8.0
5237,5237.0,shadowfax,cosmetics,truck,express,central,cold,93.6,5.72,no,delivered,3,535.16,3.0,3.0
5238,5238.0,amazon logistics,groceries,bike,same day,west,clear,50.1,36.68,no,delivered,5,460.54,2.0,8.0
5239,5239.0,ecom express,documents,truck,express,west,rainy,115.1,16.98,yes,delayed,2,676.44,7.0,4.0
5240,5240.0,ecom express,groceries,van,express,central,stormy,83.3,47.25,yes,delayed,3,608.25,9.0,3.0
5241,5241.0,dhl,documents,ev van,two day,south,hot,262.1,33.96,no,delivered,5,1412.38,8.0,16.0
5242,5242.0,amazon logistics,documents,van,express,east,cold,158.4,15.96,yes,delayed,3,889.88,6.0,5.0
5243,5243.0,ecom express,clothing,van,express,south,hot,280.5,31.85,yes,failed,2,1548.05,10.0,7.0
5244,5244.0,ecom express,pharmacy,truck,standard,north,cold,98.3,6.63,no,delivered,5,511.39,5.0,24.0
5245,5245.0,dhl,clothing,ev van,express,east,cold,39.5,12.27,yes,delayed,3,284.31,3.0,2.0
5246,5246.0,ekart,clothing,ev bike,two day,east,cold,256.0,10.17,no,delivered,5,1310.51,6.0,16.0
5247,5247.0,shadowfax,documents,ev bike,standard,south,stormy,192.2,31.94,no,delivered,4,1056.82,8.0,24.0
5248,5248.0,ecom express,fragile items,scooter,express,west,hot,207.7,3.45,no,delivered,3,1098.85,5.0,6.0
5249,5249.0,ecom express,pharmacy,van,express,south,cold,47.3,25.32,no,delivered,4,362.46,1.0,2.0
5250,5250.0,shadowfax,furniture,scooter,express,central,rainy,94.8,30.34,yes,delayed,2,615.02,6.0,3.0
5251,5251.0,blue dart,pharmacy,van,two day,west,stormy,18.4,40.81,no,delivered,3,214.43,4.0,16.0
5252,5252.0,dhl,pharmacy,ev bike,two day,south,stormy,82.6,4.26,no,delivered,5,425.78,5.0,16.0
5253,5253.0,xpressbees,furniture,bike,express,west,foggy,202.2,48.3,yes,delayed,2,1205.9,6.0,6.0
5254,5254.0,shadowfax,fragile items,bike,same day,south,hot,242.5,30.12,yes,delayed,3,1402.86,8.0,8.0
5255,5255.0,dhl,cosmetics,truck,two day,east,hot,280.8,12.39,no,delivered,5,1441.17,10.0,16.0
5256,5256.0,dhl,clothing,ev bike,two day,west,cold,104.5,4.35,no,delivered,3,535.55,6.0,16.0
5257,5257.0,delhivery,fragile items,ev van,same day,south,rainy,78.7,32.21,no,delivered,3,590.13,7.0,8.0
5258,5258.0,ekart,clothing,truck,standard,south,cold,255.4,32.61,no,delivered,4,1374.83,7.0,24.0
5259,5259.0,xpressbees,electronics,truck,express,north,cold,108.5,6.64,no,delivered,3,612.42,2.0,4.0
5260,5260.0,ekart,groceries,scooter,express,south,stormy,123.7,15.73,yes,failed,1,715.69,9.0,4.0
5261,5261.0,ecom express,groceries,van,same day,west,foggy,66.0,5.11,no,delivered,4,445.33,3.0,8.0
5262,5262.0,delhivery,fragile items,scooter,standard,north,rainy,16.8,43.41,no,delivered,4,214.23,5.0,24.0
5263,5263.0,shadowfax,cosmetics,bike,standard,central,hot,58.6,12.25,no,delivered,4,329.75,3.0,24.0
