row_id,delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delayed,delivery_status,delivery_rating,delivery_cost,delivery_time_hours_clean,expected_time_hours_clean,delay_duration_hours,delay_category,on_time_flag,delivery_success_flag,distance_category,cost_per_km,satisfaction_category,performance_score
3438,3438.0,shadowfax,cosmetics,ev van,standard,central,clear,236.0,26.79,no,delivered,4,1260.37,5.0,24.0,-19.0,on_time_or_early,1,1,very_long,5.340550847457627,good,94.0
3439,3439.0,ecom express,automobile parts,ev bike,standard,central,hot,254.0,30.53,no,delivered,3,1361.59,9.0,24.0,-15.0,on_time_or_early,1,1,very_long,5.360590551181102,average,88.0
3440,3440.0,amazon logistics,electronics,ev bike,standard,south,clear,14.2,20.83,no,delivered,4,133.49,3.0,24.0,-21.0,on_time_or_early,1,1,short,9.400704225352113,good,94.0
3441,3441.0,ecom express,groceries,scooter,express,north,hot,214.4,21.37,no,delivered,3,1186.11,5.0,6.0,-1.0,on_time_or_early,1,1,long,5.532229477611939,average,88.0
3442,3442.0,delhivery,groceries,ev van,two day,west,stormy,24.4,19.04,no,delivered,5,179.12,4.0,16.0,-12.0,on_time_or_early,1,1,short,7.340983606557377,excellent,100.0
3443,3443.0,fedex,furniture,bike,express,west,rainy,150.1,39.82,yes,delayed,3,919.96,5.0,5.0,0.0,on_time_or_early,0,1,medium,6.128980679546969,average,48.0
3444,3444.0,blue dart,documents,bike,two day,west,rainy,143.9,0.67,no,delivered,5,720.55,8.0,16.0,-8.0,on_time_or_early,1,1,medium,5.007296733842946,excellent,100.0
3445,3445.0,ecom express,documents,van,express,north,stormy,226.4,9.24,yes,delayed,3,1209.72,14.0,6.0,8.0,severe_delay,0,1,very_long,5.343286219081272,average,48.0
3446,3446.0,xpressbees,fragile items,van,express,east,stormy,282.1,37.47,yes,delayed,3,1572.91,11.0,7.0,4.0,moderate_delay,0,1,very_long,5.57571783055654,average,48.0
3447,3447.0,ekart,documents,scooter,express,south,cold,52.5,20.55,yes,delayed,2,374.15,3.0,3.0,0.0,on_time_or_early,0,1,short,7.126666666666666,poor,42.0
3448,3448.0,shadowfax,automobile parts,scooter,same day,south,hot,279.8,21.31,no,delivered,5,1562.93,5.0,8.0,-3.0,on_time_or_early,1,1,very_long,5.585882773409578,excellent,100.0
3449,3449.0,shadowfax,electronics,scooter,same day,east,stormy,213.2,31.17,yes,delayed,2,1259.51,11.0,8.0,3.0,moderate_delay,0,1,long,5.907645403377111,poor,42.0
3450,3450.0,fedex,groceries,van,express,central,clear,184.1,4.01,no,delivered,4,982.53,5.0,5.0,0.0,on_time_or_early,1,1,long,5.336936447582835,good,94.0
3451,3451.0,fedex,pharmacy,truck,two day,north,cold,222.0,34.55,no,delivered,5,1213.65,10.0,16.0,-6.0,on_time_or_early,1,1,long,5.466891891891892,excellent,100.0
3452,3452.0,delhivery,automobile parts,van,same day,south,foggy,66.5,38.77,no,delivered,5,548.81,5.0,8.0,-3.0,on_time_or_early,1,1,short,8.252781954887217,excellent,100.0
3453,3453.0,fedex,cosmetics,scooter,same day,south,cold,19.5,20.02,no,delivered,5,257.56,2.0,8.0,-6.0,on_time_or_early,1,1,short,13.208205128205128,excellent,100.0
3454,3454.0,dhl,electronics,truck,express,south,rainy,65.1,34.84,yes,failed,1,480.02,7.0,3.0,4.0,moderate_delay,0,0,short,7.37357910906298,poor,6.0
3455,3455.0,amazon logistics,cosmetics,truck,same day,central,foggy,106.6,22.84,no,delivered,5,701.52,5.0,8.0,-3.0,on_time_or_early,1,1,medium,6.580863039399625,excellent,100.0
3456,3456.0,amazon logistics,documents,van,express,north,stormy,129.3,21.01,yes,delayed,3,759.53,9.0,4.0,5.0,moderate_delay,0,1,medium,5.874168600154678,average,48.0
3457,3457.0,xpressbees,fragile items,bike,two day,north,hot,37.0,1.39,no,delivered,3,189.17,2.0,16.0,-14.0,on_time_or_early,1,1,short,5.112702702702703,average,88.0
3458,3458.0,delhivery,cosmetics,ev van,express,west,clear,227.1,49.1,no,delivered,3,1332.8,5.0,6.0,-1.0,on_time_or_early,1,1,very_long,5.868780273007486,average,88.0
3459,3459.0,amazon logistics,clothing,truck,express,south,hot,166.0,24.29,no,delivered,3,952.87,4.0,5.0,-1.0,on_time_or_early,1,1,long,5.740180722891567,average,88.0
3460,3460.0,dhl,groceries,scooter,express,central,stormy,198.7,43.67,yes,delayed,2,1174.51,9.0,5.0,4.0,moderate_delay,0,1,long,5.910971313537997,poor,42.0
3461,3461.0,dhl,fragile items,ev bike,two day,east,hot,26.5,20.53,no,delivered,3,194.09,1.0,16.0,-15.0,on_time_or_early,1,1,short,7.324150943396226,average,88.0
3462,3462.0,ecom express,automobile parts,van,two day,north,stormy,150.6,14.04,no,delivered,3,795.12,9.0,16.0,-7.0,on_time_or_early,1,1,medium,5.2796812749003985,average,88.0
3463,3463.0,amazon logistics,pharmacy,bike,express,east,stormy,262.5,37.94,yes,delayed,3,1476.32,12.0,7.0,5.0,moderate_delay,0,1,very_long,5.62407619047619,average,48.0
3464,3464.0,delhivery,clothing,ev bike,two day,north,stormy,258.2,38.54,no,delivered,5,1406.62,14.0,16.0,-2.0,on_time_or_early,1,1,very_long,5.447792408985283,excellent,100.0
3465,3465.0,dhl,groceries,bike,express,east,stormy,210.7,44.97,yes,delayed,3,1238.41,11.0,6.0,5.0,moderate_delay,0,1,long,5.877598481252967,average,48.0
3466,3466.0,xpressbees,fragile items,scooter,standard,central,clear,182.2,38.25,no,delivered,3,1025.75,8.0,24.0,-16.0,on_time_or_early,1,1,long,5.62980241492865,average,88.0
3467,3467.0,fedex,pharmacy,truck,standard,east,foggy,277.4,35.18,no,delivered,4,1492.54,9.0,24.0,-15.0,on_time_or_early,1,1,very_long,5.380461427541457,good,94.0
3468,3468.0,ekart,clothing,ev bike,express,west,cold,33.0,0.67,no,delivered,5,216.35,2.0,2.0,0.0,on_time_or_early,1,1,short,6.556060606060606,excellent,100.0
3469,3469.0,fedex,documents,ev van,express,south,rainy,13.1,8.6,yes,failed,1,141.3,3.0,2.0,1.0,mild_delay,0,0,short,10.786259541984734,poor,6.0
3470,3470.0,amazon logistics,clothing,ev bike,express,central,foggy,218.4,28.87,yes,delayed,2,1228.61,9.0,6.0,3.0,moderate_delay,0,1,long,5.625503663003663,poor,42.0
3471,3471.0,ekart,furniture,scooter,express,east,rainy,106.8,28.79,no,delivered,4,670.37,3.0,4.0,-1.0,on_time_or_early,1,1,medium,6.27687265917603,good,94.0
3472,3472.0,xpressbees,furniture,ev bike,standard,west,foggy,40.7,32.75,no,delivered,4,301.75,3.0,24.0,-21.0,on_time_or_early,1,1,short,7.414004914004914,good,94.0
3473,3473.0,xpressbees,furniture,ev bike,express,west,hot,281.0,31.74,yes,delayed,2,1550.22,9.0,7.0,2.0,mild_delay,0,1,very_long,5.516797153024911,poor,42.0
3474,3474.0,amazon logistics,automobile parts,ev bike,same day,west,hot,7.0,5.63,no,delivered,4,151.89,2.0,8.0,-6.0,on_time_or_early,1,1,short,21.698571428571427,good,94.0
3475,3475.0,ekart,pharmacy,ev bike,express,central,clear,237.1,47.33,yes,delayed,2,1377.49,8.0,6.0,2.0,mild_delay,0,1,very_long,5.809742724588781,poor,42.0
3476,3476.0,blue dart,pharmacy,ev bike,express,east,cold,121.5,22.63,yes,delayed,3,725.39,4.0,4.0,0.0,on_time_or_early,0,1,medium,5.970288065843621,average,48.0
3477,3477.0,fedex,groceries,truck,standard,north,stormy,114.7,36.76,no,delivered,4,683.78,9.0,24.0,-15.0,on_time_or_early,1,1,medium,5.961464690496948,good,94.0
3478,3478.0,fedex,pharmacy,ev van,standard,south,hot,124.4,37.17,no,delivered,5,733.51,3.0,24.0,-21.0,on_time_or_early,1,1,medium,5.896382636655948,excellent,100.0
3479,3479.0,dhl,automobile parts,truck,two day,south,hot,105.5,10.83,no,delivered,5,559.99,4.0,16.0,-12.0,on_time_or_early,1,1,medium,5.307962085308057,excellent,100.0
3480,3480.0,amazon logistics,electronics,bike,two day,east,hot,33.4,20.7,no,delivered,3,229.1,3.0,16.0,-13.0,on_time_or_early,1,1,short,6.859281437125748,average,88.0
3481,3481.0,amazon logistics,groceries,scooter,express,north,cold,213.2,2.91,no,delivered,5,1124.73,5.0,6.0,-1.0,on_time_or_early,1,1,long,5.27546904315197,excellent,100.0
3482,3482.0,ekart,electronics,van,two day,south,hot,155.6,1.58,no,delivered,3,782.74,5.0,16.0,-11.0,on_time_or_early,1,1,long,5.030462724935733,average,88.0
3483,3483.0,amazon logistics,clothing,van,standard,west,cold,119.7,7.69,no,delivered,4,621.57,4.0,24.0,-20.0,on_time_or_early,1,1,medium,5.192731829573935,good,94.0
3484,3484.0,ekart,electronics,ev bike,standard,east,hot,160.4,6.01,no,delivered,5,820.03,4.0,24.0,-20.0,on_time_or_early,1,1,long,5.112406483790523,excellent,100.0
3485,3485.0,dhl,pharmacy,ev bike,same day,south,cold,144.3,35.92,no,delivered,3,929.26,7.0,8.0,-1.0,on_time_or_early,1,1,medium,6.4397782397782395,average,88.0
3486,3486.0,delhivery,fragile items,bike,same day,east,stormy,74.4,24.78,yes,delayed,2,546.34,8.0,8.0,0.0,on_time_or_early,0,1,short,7.343279569892473,poor,42.0
3487,3487.0,dhl,automobile parts,van,same day,north,rainy,47.4,19.55,no,delivered,4,395.65,4.0,8.0,-4.0,on_time_or_early,1,1,short,8.34704641350211,good,94.0
3488,3488.0,ecom express,documents,truck,express,north,stormy,240.1,8.48,yes,delayed,3,1275.94,8.0,6.0,2.0,mild_delay,0,1,very_long,5.314202415660142,average,48.0
3489,3489.0,dhl,cosmetics,ev van,two day,west,clear,214.7,19.81,no,delivered,3,1132.93,7.0,16.0,-9.0,on_time_or_early,1,1,long,5.276804843968328,average,88.0
3490,3490.0,xpressbees,documents,truck,same day,west,foggy,58.5,40.26,no,delivered,5,513.28,5.0,8.0,-3.0,on_time_or_early,1,1,short,8.774017094017093,excellent,100.0
3491,3491.0,delhivery,documents,scooter,express,west,hot,37.5,46.05,yes,delayed,2,375.65,2.0,2.0,0.0,on_time_or_early,0,1,short,10.017333333333333,poor,42.0
3492,3492.0,shadowfax,pharmacy,scooter,express,south,hot,165.4,19.58,no,delivered,4,935.74,5.0,5.0,0.0,on_time_or_early,1,1,long,5.657436517533252,good,94.0
3493,3493.0,dhl,cosmetics,scooter,express,south,foggy,196.1,35.75,yes,delayed,2,1137.75,8.0,5.0,3.0,moderate_delay,0,1,long,5.80188679245283,poor,42.0
3494,3494.0,xpressbees,pharmacy,van,standard,central,foggy,176.0,42.35,no,delivered,5,1007.05,8.0,24.0,-16.0,on_time_or_early,1,1,long,5.721875,excellent,100.0
3495,3495.0,ecom express,electronics,bike,standard,west,stormy,83.0,19.84,no,delivered,3,474.52,9.0,24.0,-15.0,on_time_or_early,1,1,medium,5.717108433734939,average,88.0
3496,3496.0,fedex,groceries,ev bike,express,north,clear,219.8,14.48,no,delivered,5,1192.44,4.0,6.0,-2.0,on_time_or_early,1,1,long,5.425113739763421,excellent,100.0
3497,3497.0,delhivery,documents,bike,standard,central,stormy,64.3,18.58,no,delivered,4,377.24,7.0,24.0,-17.0,on_time_or_early,1,1,short,5.86687402799378,good,94.0
3498,3498.0,fedex,electronics,bike,two day,east,foggy,154.2,20.97,no,delivered,3,833.91,6.0,16.0,-10.0,on_time_or_early,1,1,long,5.407976653696498,average,88.0
3499,3499.0,blue dart,electronics,bike,two day,south,hot,57.9,36.21,no,delivered,5,398.13,1.0,16.0,-15.0,on_time_or_early,1,1,short,6.876165803108808,excellent,100.0
3500,3500.0,fedex,furniture,bike,same day,south,stormy,105.7,14.15,yes,delayed,2,670.95,8.0,8.0,0.0,on_time_or_early,0,1,medium,6.347682119205298,poor,42.0
3501,3501.0,delhivery,electronics,truck,two day,east,rainy,150.2,7.56,no,delivered,4,773.68,9.0,16.0,-7.0,on_time_or_early,1,1,medium,5.150998668442077,good,94.0
3502,3502.0,shadowfax,cosmetics,ev bike,same day,north,stormy,172.2,28.46,yes,delayed,2,1046.38,8.0,8.0,0.0,on_time_or_early,0,1,long,6.076538908246226,poor,42.0
3503,3503.0,ekart,electronics,ev van,same day,north,foggy,33.4,1.21,no,delivered,4,270.63,2.0,8.0,-6.0,on_time_or_early,1,1,short,8.102694610778443,good,94.0
3504,3504.0,blue dart,documents,ev bike,two day,east,stormy,107.7,24.31,no,delivered,5,611.43,8.0,16.0,-8.0,on_time_or_early,1,1,medium,5.677158774373258,excellent,100.0
3505,3505.0,delhivery,automobile parts,ev bike,same day,central,stormy,161.8,35.35,yes,failed,1,1015.05,12.0,8.0,4.0,moderate_delay,0,0,long,6.273485784919653,poor,6.0
3506,3506.0,amazon logistics,cosmetics,truck,two day,east,foggy,239.5,13.29,no,delivered,4,1237.37,8.0,16.0,-8.0,on_time_or_early,1,1,very_long,5.1664718162839245,good,94.0
3507,3507.0,amazon logistics,pharmacy,scooter,standard,central,stormy,78.3,0.98,no,delivered,5,394.44,6.0,24.0,-18.0,on_time_or_early,1,1,medium,5.037547892720307,excellent,100.0
3508,3508.0,amazon logistics,electronics,van,two day,west,rainy,237.3,44.32,no,delivered,5,1319.46,7.0,16.0,-9.0,on_time_or_early,1,1,very_long,5.560303413400758,excellent,100.0
3509,3509.0,delhivery,electronics,ev van,same day,central,foggy,289.4,18.39,yes,delayed,3,1602.17,8.0,8.0,0.0,on_time_or_early,0,1,very_long,5.536178299930892,average,48.0
3510,3510.0,dhl,automobile parts,bike,standard,north,hot,194.5,16.81,no,delivered,5,1022.93,4.0,24.0,-20.0,on_time_or_early,1,1,long,5.259280205655527,excellent,100.0
3511,3511.0,ecom express,fragile items,ev bike,standard,central,stormy,221.8,35.28,no,delivered,5,1214.84,7.0,24.0,-17.0,on_time_or_early,1,1,long,5.477186654643822,excellent,100.0
3512,3512.0,shadowfax,automobile parts,ev bike,standard,central,clear,240.8,8.67,no,delivered,4,1230.01,9.0,24.0,-15.0,on_time_or_early,1,1,very_long,5.108014950166113,good,94.0
3513,3513.0,blue dart,fragile items,bike,standard,central,foggy,260.0,34.59,no,delivered,3,1403.77,7.0,24.0,-17.0,on_time_or_early,1,1,very_long,5.399115384615385,average,88.0
3514,3514.0,blue dart,electronics,scooter,two day,north,rainy,30.2,30.7,no,delivered,4,243.1,2.0,16.0,-14.0,on_time_or_early,1,1,short,8.049668874172186,good,94.0
3515,3515.0,ekart,fragile items,scooter,two day,south,cold,95.4,10.82,no,delivered,5,509.46,4.0,16.0,-12.0,on_time_or_early,1,1,medium,5.340251572327044,excellent,100.0
3516,3516.0,ecom express,furniture,ev van,two day,east,cold,152.4,18.35,no,delivered,4,817.05,4.0,16.0,-12.0,on_time_or_early,1,1,long,5.3612204724409445,good,94.0
3517,3517.0,blue dart,cosmetics,van,standard,west,clear,101.2,45.47,no,delivered,5,642.41,6.0,24.0,-18.0,on_time_or_early,1,1,medium,6.34792490118577,excellent,100.0
3518,3518.0,ecom express,groceries,ev bike,same day,west,foggy,67.0,35.38,no,delivered,3,541.14,3.0,8.0,-5.0,on_time_or_early,1,1,short,8.076716417910447,average,88.0
3519,3519.0,xpressbees,cosmetics,truck,two day,central,stormy,274.5,41.62,no,delivered,5,1497.36,15.0,16.0,-1.0,on_time_or_early,1,1,very_long,5.454863387978142,excellent,100.0
3520,3520.0,ecom express,fragile items,bike,two day,north,foggy,231.2,21.27,no,delivered,5,1219.81,12.0,16.0,-4.0,on_time_or_early,1,1,very_long,5.275994809688581,excellent,100.0
3521,3521.0,amazon logistics,automobile parts,ev bike,standard,south,hot,67.8,31.75,no,delivered,5,434.25,4.0,24.0,-20.0,on_time_or_early,1,1,short,6.404867256637169,excellent,100.0
3522,3522.0,ekart,furniture,truck,same day,north,clear,73.1,15.61,no,delivered,5,512.33,5.0,8.0,-3.0,on_time_or_early,1,1,short,7.008618331053353,excellent,100.0
3523,3523.0,amazon logistics,documents,ev van,standard,east,cold,190.1,21.93,no,delivered,4,1016.29,10.0,24.0,-14.0,on_time_or_early,1,1,long,5.34608100999474,good,94.0
3524,3524.0,blue dart,pharmacy,ev van,standard,south,rainy,140.5,48.82,no,delivered,3,848.96,12.0,24.0,-12.0,on_time_or_early,1,1,medium,6.042419928825623,average,88.0
3525,3525.0,ekart,furniture,truck,two day,west,rainy,93.0,32.56,no,delivered,4,562.68,9.0,16.0,-7.0,on_time_or_early,1,1,medium,6.050322580645161,good,94.0
3526,3526.0,blue dart,clothing,ev van,two day,south,foggy,250.6,11.43,no,delivered,5,1287.29,8.0,16.0,-8.0,on_time_or_early,1,1,very_long,5.13683160415004,excellent,100.0
3527,3527.0,blue dart,cosmetics,bike,standard,south,cold,280.2,34.73,no,delivered,5,1505.19,6.0,24.0,-18.0,on_time_or_early,1,1,very_long,5.371841541755889,excellent,100.0
3528,3528.0,delhivery,electronics,truck,two day,south,rainy,109.4,49.52,no,delivered,5,696.13,9.0,16.0,-7.0,on_time_or_early,1,1,medium,6.363162705667276,excellent,100.0
3529,3529.0,blue dart,groceries,truck,two day,west,rainy,194.1,34.8,no,delivered,4,1074.9,11.0,16.0,-5.0,on_time_or_early,1,1,long,5.537867078825348,good,94.0
3530,3530.0,blue dart,cosmetics,scooter,same day,central,rainy,101.3,31.02,no,delivered,3,699.56,7.0,8.0,-1.0,on_time_or_early,1,1,medium,6.905824284304047,average,88.0
3531,3531.0,dhl,automobile parts,truck,standard,north,clear,286.5,31.24,no,delivered,3,1526.22,9.0,24.0,-15.0,on_time_or_early,1,1,very_long,5.327120418848168,average,88.0
3532,3532.0,delhivery,pharmacy,ev bike,same day,north,cold,122.0,36.58,no,delivered,5,819.74,7.0,8.0,-1.0,on_time_or_early,1,1,medium,6.719180327868853,excellent,100.0
3533,3533.0,delhivery,automobile parts,van,same day,central,stormy,63.0,48.74,yes,failed,1,561.22,8.0,8.0,0.0,on_time_or_early,0,0,short,8.908253968253968,poor,6.0
3534,3534.0,ecom express,fragile items,truck,express,central,stormy,120.2,0.67,yes,failed,1,651.78,7.0,4.0,3.0,moderate_delay,0,0,medium,5.4224625623960065,poor,6.0
3535,3535.0,delhivery,documents,ev bike,two day,central,clear,96.2,7.77,no,delivered,5,504.31,4.0,16.0,-12.0,on_time_or_early,1,1,medium,5.242307692307692,excellent,100.0
3536,3536.0,delhivery,fragile items,truck,same day,central,clear,153.3,34.3,no,delivered,4,969.4,3.0,8.0,-5.0,on_time_or_early,1,1,long,6.323548597521199,good,94.0
3537,3537.0,delhivery,groceries,van,express,south,rainy,28.9,3.03,yes,delayed,2,203.59,4.0,2.0,2.0,mild_delay,0,1,short,7.044636678200693,poor,42.0
3538,3538.0,blue dart,pharmacy,scooter,express,north,cold,185.8,39.73,no,delivered,4,1098.19,5.0,5.0,0.0,on_time_or_early,1,1,long,5.910602798708289,good,94.0
3539,3539.0,fedex,clothing,truck,express,west,stormy,232.4,13.3,yes,delayed,3,1251.9,13.0,6.0,7.0,severe_delay,0,1,very_long,5.386833046471601,average,48.0
3540,3540.0,amazon logistics,furniture,ev van,same day,west,hot,79.7,38.76,no,delivered,4,614.78,5.0,8.0,-3.0,on_time_or_early,1,1,medium,7.713676286072772,good,94.0
3541,3541.0,xpressbees,cosmetics,van,express,central,rainy,75.9,43.69,yes,delayed,3,560.57,5.0,3.0,2.0,mild_delay,0,1,short,7.385638998682477,average,48.0
3542,3542.0,shadowfax,automobile parts,truck,same day,central,clear,100.9,10.51,no,delivered,4,636.03,4.0,8.0,-4.0,on_time_or_early,1,1,medium,6.303567888999008,good,94.0
3543,3543.0,delhivery,automobile parts,ev van,express,central,rainy,154.5,45.68,yes,delayed,2,959.54,6.0,5.0,1.0,mild_delay,0,1,long,6.210614886731391,poor,42.0
3544,3544.0,xpressbees,fragile items,scooter,standard,south,rainy,31.8,5.74,no,delivered,4,176.22,5.0,24.0,-19.0,on_time_or_early,1,1,short,5.541509433962264,good,94.0
3545,3545.0,delhivery,pharmacy,ev bike,standard,south,stormy,166.2,13.31,no,delivered,4,870.93,10.0,24.0,-14.0,on_time_or_early,1,1,long,5.240252707581227,good,94.0
3546,3546.0,shadowfax,fragile items,scooter,standard,east,rainy,198.5,14.6,no,delivered,4,1036.3,6.0,24.0,-18.0,on_time_or_early,1,1,long,5.220654911838791,good,94.0
3547,3547.0,dhl,electronics,scooter,standard,south,cold,293.7,18.19,no,delivered,4,1523.07,7.0,24.0,-17.0,on_time_or_early,1,1,very_long,5.1858018386108276,good,94.0
3548,3548.0,amazon logistics,automobile parts,scooter,standard,west,hot,289.6,35.62,no,delivered,4,1554.86,12.0,24.0,-12.0,on_time_or_early,1,1,very_long,5.368991712707182,good,94.0
3549,3549.0,ekart,clothing,bike,same day,central,foggy,96.0,9.52,no,delivered,5,608.56,5.0,8.0,-3.0,on_time_or_early,1,1,medium,6.339166666666666,excellent,100.0
3550,3550.0,shadowfax,groceries,van,same day,west,stormy,200.3,21.99,yes,delayed,2,1167.47,10.0,8.0,2.0,mild_delay,0,1,long,5.828607089365951,poor,42.0
3551,3551.0,dhl,automobile parts,van,standard,north,hot,220.1,43.74,no,delivered,4,1231.72,8.0,24.0,-16.0,on_time_or_early,1,1,long,5.596183552930486,good,94.0
3552,3552.0,fedex,cosmetics,scooter,express,central,hot,249.8,2.0,yes,delayed,2,1305.0,7.0,7.0,0.0,on_time_or_early,0,1,very_long,5.22417934347478,poor,42.0
3553,3553.0,ecom express,fragile items,ev bike,express,south,clear,26.6,28.58,no,delivered,4,268.74,2.0,2.0,0.0,on_time_or_early,1,1,short,10.103007518796993,good,94.0
3554,3554.0,xpressbees,cosmetics,truck,same day,south,stormy,39.7,30.77,no,delivered,3,390.81,7.0,8.0,-1.0,on_time_or_early,1,1,short,9.844080604534005,average,88.0
3555,3555.0,dhl,pharmacy,scooter,same day,east,foggy,90.2,14.25,no,delivered,4,593.75,6.0,8.0,-2.0,on_time_or_early,1,1,medium,6.582594235033259,good,94.0
3556,3556.0,fedex,clothing,scooter,same day,north,rainy,81.0,39.88,no,delivered,4,624.64,4.0,8.0,-4.0,on_time_or_early,1,1,medium,7.711604938271605,good,94.0
3557,3557.0,xpressbees,automobile parts,ev bike,express,west,stormy,234.9,47.19,yes,delayed,2,1366.07,8.0,6.0,2.0,mild_delay,0,1,very_long,5.815538527032779,poor,42.0
3558,3558.0,dhl,pharmacy,scooter,standard,west,rainy,244.7,17.4,no,delivered,5,1275.7,12.0,24.0,-12.0,on_time_or_early,1,1,very_long,5.213322435635472,excellent,100.0
3559,3559.0,blue dart,cosmetics,van,two day,east,rainy,140.8,42.13,no,delivered,4,830.39,11.0,16.0,-5.0,on_time_or_early,1,1,medium,5.89765625,good,94.0
3560,3560.0,fedex,groceries,bike,two day,south,stormy,143.2,12.28,no,delivered,5,752.84,10.0,16.0,-6.0,on_time_or_early,1,1,medium,5.2572625698324025,excellent,100.0
3561,3561.0,delhivery,automobile parts,ev bike,two day,south,clear,156.1,12.03,no,delivered,3,816.59,5.0,16.0,-11.0,on_time_or_early,1,1,long,5.231197950032032,average,88.0
3562,3562.0,blue dart,furniture,van,same day,west,foggy,10.5,27.83,no,delivered,3,235.99,4.0,8.0,-4.0,on_time_or_early,1,1,short,22.475238095238097,average,88.0
